Steam Name, BuyOrderPrice
★ StatTrak™ Ursus Knife | Urban Masked (Battle-Scarred),59.718120000000006,
★ StatTrak™ Paracord Knife | Urban Masked (Field-Tested),81.95544000000001,
StatTrak™ MAC-10 | Tatter (Well-Worn),2.08012,
★ StatTrak™ Talon Knife | Case Hardened (Battle-Scarred),192.46584000000001,
StatTrak™ XM1014 | Black Tie (Well-Worn),0.90804,
M4A4 | Poseidon (Field-Tested),372.25131999999996,
★ StatTrak™ Talon Knife,210.98084,
StatTrak™ MAC-10 | Aloha (Factory New),2.94308,
StatTrak™ P90 | Asiimov (Factory New),107.36768000000001,
Tec-9 | Terrace (Factory New),23.65412,
StatTrak™ MAG-7 | Memento (Minimal Wear),1.41036,
★ StatTrak™ Flip Knife | Freehand (Field-Tested),98.32592000000001,
AK-47 | Jet Set (Minimal Wear),90.91992,
Glock-18 | Groundwater (Well-Worn),1.33308,
Nova | Rising Skull (Field-Tested),1.39104,
Sawed-Off | Wasteland Princess (Battle-Scarred),1.449,
Negev | Anodized Navy (Factory New),122.10884000000001,
M4A1-S | Briefing (Well-Worn),1.9706400000000002,
M4A4 | Radiation Hazard (Factory New),148.06204,
★ Nomad Knife | Scorched (Minimal Wear),65.18568,
Desert Eagle | Midnight Storm (Battle-Scarred),3.02036,
★ Paracord Knife | Boreal Forest (Battle-Scarred),68.75344000000001,
UMP-45 | Minotaur's Labyrinth (Field-Tested),17.04024,
★ Nomad Knife | Stained (Battle-Scarred),76.23672,
StatTrak™ Nova | Ghost Camo (Factory New),1.5198399999999999,
StatTrak™ Dual Berettas | Urban Shock (Well-Worn),1.26224,
Souvenir Sawed-Off | Amber Fade (Factory New),1.31376,
★ Falchion Knife | Ultraviolet (Well-Worn),60.774280000000005,
Souvenir Desert Eagle | Hand Cannon (Minimal Wear),129.16064,
StatTrak™ AUG | Chameleon (Well-Worn),6.49796,
Souvenir UMP-45 | Fallout Warning (Battle-Scarred),1.01752,
★ Ursus Knife | Damascus Steel (Battle-Scarred),71.77380000000001,
★ StatTrak™ Bayonet | Black Laminate (Well-Worn),144.66172,
Souvenir P90 | Ash Wood (Well-Worn),0.61824,
P250 | Mint Kimono (Well-Worn),0.36707999999999996,
P250 | Splash (Field-Tested),4.75916,
SSG 08 | Sea Calico (Battle-Scarred),22.90708,
Five-SeveN | Fowl Play (Battle-Scarred),1.2558,
M249 | Nebula Crusader (Minimal Wear),1.13344,
★ StatTrak™ Butterfly Knife | Safari Mesh (Well-Worn),160.98712,
★ StatTrak™ Bowie Knife | Rust Coat (Well-Worn),68.84360000000001,
Souvenir SG 553 | Gator Mesh (Well-Worn),0.88872,
StatTrak™ Nova | Graphite (Minimal Wear),5.51264,
Souvenir P250 | Metallic DDPAT (Minimal Wear),3.5613200000000003,
★ StatTrak™ Bayonet | Night (Battle-Scarred),101.54592000000001,
Sealed Graffiti | Fancy Koi,0.0,
SG 553 | Gator Mesh (Field-Tested),1.43612,
Souvenir MAG-7 | Core Breach (Minimal Wear),7.0840000000000005,
★ StatTrak™ Navaja Knife | Blue Steel (Field-Tested),51.12716,
MP9 | Dart (Well-Worn),0.27692,
PP-Bizon | Irradiated Alert (Minimal Wear),0.65044,
Dual Berettas | Marina (Field-Tested),1.6872800000000001,
Souvenir AUG | Random Access (Minimal Wear),9.589160000000001,
StatTrak™ P90 | Shapewood (Factory New),22.2502,
★ Falchion Knife | Case Hardened (Factory New),110.13044,
★ StatTrak™ Shadow Daggers | Ultraviolet (Battle-Scarred),50.51536,
★ Nomad Knife | Blue Steel (Battle-Scarred),88.25376,
G3SG1 | Orange Kimono (Battle-Scarred),0.34132,
StatTrak™ MAC-10 | Whitefish (Factory New),1.16564,
★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New),133.60424,
★ StatTrak™ Classic Knife | Stained (Field-Tested),84.17724000000001,
StatTrak™ P90 | Death Grip (Battle-Scarred),4.5724,
★ Falchion Knife | Boreal Forest (Minimal Wear),65.67512,
Five-SeveN | Jungle (Minimal Wear),0.94024,
★ StatTrak™ Classic Knife | Scorched (Well-Worn),95.17032,
★ Skeleton Knife | Urban Masked (Well-Worn),204.1802,
P250 | Modern Hunter (Field-Tested),2.7692,
Five-SeveN | Candy Apple (Minimal Wear),20.59512,
StatTrak™ FAMAS | Hexane (Field-Tested),1.26868,
★ StatTrak™ Butterfly Knife | Forest DDPAT (Minimal Wear),223.04940000000002,
★ StatTrak™ Skeleton Knife | Boreal Forest (Field-Tested),170.08040000000003,
★ Bowie Knife | Case Hardened (Factory New),136.74696,
Five-SeveN | Neon Kimono (Field-Tested),43.16088,
★ StatTrak™ Ursus Knife | Scorched (Battle-Scarred),59.718120000000006,
Glock-18 | Sand Dune (Battle-Scarred),1.01752,
★ StatTrak™ Classic Knife | Forest DDPAT (Well-Worn),79.16692,
★ Ursus Knife | Case Hardened (Factory New),167.12444,
★ Survival Knife | Scorched (Battle-Scarred),66.59604,
M4A4 | Tornado (Field-Tested),1.11412,
★ Nomad Knife | Urban Masked (Well-Worn),56.48524,
Dual Berettas | Demolition (Well-Worn),1.5778,
StatTrak™ USP-S | Overgrowth (Factory New),155.98968,
P90 | Blind Spot (Battle-Scarred),1.58424,
★ Paracord Knife | Stained (Battle-Scarred),89.0652,
★ StatTrak™ Butterfly Knife | Forest DDPAT (Well-Worn),190.66264,
★ Paracord Knife | Forest DDPAT (Well-Worn),69.71944,
★ StatTrak™ M9 Bayonet | Case Hardened (Field-Tested),191.47408,
★ Nomad Knife | Blue Steel (Minimal Wear),101.108,
★ StatTrak™ Flip Knife | Fade (Factory New),231.38920000000002,
★ Bayonet | Ultraviolet (Minimal Wear),146.91572,
Sawed-Off | Highwayman (Factory New),1.30088,
Desert Eagle | Naga (Minimal Wear),1.39104,
Gift Package,1.88048,
Galil AR | Sugar Rush (Battle-Scarred),6.71692,
StatTrak™ Negev | Bratatat (Field-Tested),1.16564,
StatTrak™ Tec-9 | Jambiya (Minimal Wear),0.42504000000000003,
Souvenir SG 553 | Gator Mesh (Battle-Scarred),0.81788,
Sealed Graffiti | Nezha,0.0,
★ StatTrak™ Bayonet | Urban Masked (Battle-Scarred),83.28852,
Souvenir MAC-10 | Nuclear Garden (Battle-Scarred),1.61,
PP-Bizon | Forest Leaves (Minimal Wear),0.66976,
★ StatTrak™ Talon Knife | Crimson Web (Field-Tested),203.17556000000002,
StatTrak™ CZ75-Auto | Hexane (Well-Worn),2.62752,
MAG-7 | Counter Terrace (Field-Tested),16.78264,
★ Gut Knife | Autotronic (Minimal Wear),105.24248,
★ Falchion Knife | Night (Battle-Scarred),55.86056,
★ Skeleton Knife | Boreal Forest (Well-Worn),201.60420000000002,
StatTrak™ Sawed-Off | Wasteland Princess (Factory New),10.25892,
P2000 | Woodsman (Minimal Wear),2.3506,
P250 | Gunsmoke (Well-Worn),0.54096,
★ Nomad Knife | Scorched (Well-Worn),54.566120000000005,
Souvenir Glock-18 | Groundwater (Factory New),22.63016,
★ Nomad Knife | Boreal Forest (Battle-Scarred),56.90384,
P2000 | Pathfinder (Field-Tested),2.44076,
Nova | Bloomstick (Battle-Scarred),1.8032,
Dual Berettas | Urban Shock (Factory New),1.3524,
★ StatTrak™ Ursus Knife | Boreal Forest (Well-Worn),59.61508,
★ Survival Knife | Blue Steel (Factory New),140.07644,
★ StatTrak™ Paracord Knife | Scorched (Field-Tested),77.98196,
★ StatTrak™ Skeleton Knife | Safari Mesh (Field-Tested),176.46887999999998,
★ StatTrak™ Ursus Knife | Scorched (Minimal Wear),70.518,
★ StatTrak™ Stiletto Knife | Damascus Steel (Minimal Wear),96.38748,
MP9 | Ruby Poison Dart (Factory New),1.55204,
FAMAS | Neural Net (Factory New),1.21716,
Sawed-Off | Serenity (Factory New),1.31376,
StatTrak™ MP5-SD | Gauss (Minimal Wear),0.94668,
Nova | Bloomstick (Well-Worn),2.3506,
★ StatTrak™ Gut Knife | Lore (Field-Tested),93.50236,
★ StatTrak™ Classic Knife | Safari Mesh (Battle-Scarred),60.54888,
SG 553 | Ultraviolet (Well-Worn),3.2328799999999998,
MAG-7 | Seabird (Factory New),0.94668,
★ StatTrak™ Gut Knife | Autotronic (Field-Tested),101.46220000000001,
★ StatTrak™ Karambit | Blue Steel (Well-Worn),211.232,
MAC-10 | Graven (Factory New),14.16156,
FAMAS | Macabre (Field-Tested),0.44436,
★ StatTrak™ Bowie Knife | Slaughter (Minimal Wear),171.14944,
G3SG1 | Safari Mesh (Battle-Scarred),0.23184,
StatTrak™ Sawed-Off | Serenity (Well-Worn),1.31376,
G3SG1 | Safari Mesh (Minimal Wear),0.34776,
Dual Berettas | Pyre (Factory New),2.87224,
StatTrak™ P2000 | Ocean Foam (Minimal Wear),113.93004,
★ StatTrak™ Butterfly Knife | Urban Masked (Minimal Wear),211.70212,
StatTrak™ CZ75-Auto | Victoria (Battle-Scarred),11.4632,
★ Falchion Knife | Doppler (Minimal Wear),154.3024,
StatTrak™ AK-47 | Cartel (Well-Worn),14.541519999999998,
★ StatTrak™ Talon Knife | Boreal Forest (Battle-Scarred),100.77311999999999,
★ Nomad Knife | Case Hardened (Minimal Wear),142.96800000000002,
★ StatTrak™ M9 Bayonet | Blue Steel (Field-Tested),175.25816,
Nova | Bloomstick (Factory New),19.66132,
Tec-9 | Nuclear Threat (Factory New),141.71864,
Sawed-Off | The Kraken (Well-Worn),4.7656,
AUG | Colony (Field-Tested),0.21896000000000002,
Souvenir P90 | Ash Wood (Factory New),1.90624,
★ Skeleton Knife | Boreal Forest (Battle-Scarred),180.76436,
StatTrak™ USP-S | Neo-Noir (Battle-Scarred),22.91352,
★ StatTrak™ Stiletto Knife | Scorched (Well-Worn),55.55788,
StatTrak™ SSG 08 | Slashed (Well-Worn),0.81788,
StatTrak™ MP9 | Dart (Battle-Scarred),1.23004,
Souvenir P250 | Metallic DDPAT (Factory New),1.7967600000000001,
StatTrak™ Nova | Tempest (Field-Tested),2.02216,
StatTrak™ SSG 08 | Big Iron (Battle-Scarred),7.116200000000001,
★ Skeleton Knife | Safari Mesh (Minimal Wear),192.87800000000001,
P90 | Baroque Red (Minimal Wear),4.20532,
StatTrak™ Negev | Bratatat (Well-Worn),0.79856,
★ StatTrak™ Bayonet | Night (Minimal Wear),158.91344,
★ Skeleton Knife | Urban Masked (Battle-Scarred),188.71776000000003,
★ Bowie Knife | Urban Masked (Minimal Wear),70.50512,
Souvenir P2000 | Grassland (Factory New),1.8676,
Souvenir AK-47 | Safari Mesh (Factory New),51.96436,
StatTrak™ CZ75-Auto | Tread Plate (Factory New),5.0167600000000006,
Sawed-Off | Mosaico (Minimal Wear),1.00464,
StatTrak™ CZ75-Auto | Xiangliu (Well-Worn),5.37096,
StatTrak™ AWP | Phobos (Well-Worn),5.52552,
Dual Berettas | Marina (Factory New),4.86864,
StatTrak™ SSG 08 | Slashed (Field-Tested),0.9338,
P90 | Blind Spot (Field-Tested),2.4794,
Sealed Graffiti | Cheongsam,0.0,
StatTrak™ FAMAS | Afterimage (Factory New),18.81124,
★ StatTrak™ Navaja Knife | Scorched (Minimal Wear),47.08284,
CZ75-Auto | Victoria (Well-Worn),4.12804,
Souvenir Galil AR | Cerberus (Minimal Wear),38.8332,
P250 | Modern Hunter (Minimal Wear),8.25608,
MP7 | Impire (Factory New),1.39104,
StatTrak™ AK-47 | Case Hardened (Well-Worn),96.05904,
Souvenir Glock-18 | Groundwater (Well-Worn),1.7581200000000001,
★ StatTrak™ Falchion Knife | Ultraviolet (Battle-Scarred),56.51744000000001,
P2000 | Grassland Leaves (Field-Tested),1.9255600000000002,
★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear),207.42596,
Souvenir XM1014 | Bone Machine (Battle-Scarred),1.5134,
StatTrak™ M4A1-S | Atomic Alloy (Minimal Wear),19.93824,
Sealed Graffiti | Water Gun,0.0,
★ StatTrak™ Classic Knife | Scorched (Minimal Wear),80.60948,
Souvenir UMP-45 | Urban DDPAT (Factory New),3.864,
StatTrak™ XM1014 | Teclu Burner (Battle-Scarred),1.61,
★ StatTrak™ Ursus Knife | Stained (Minimal Wear),85.17544,
StatTrak™ UMP-45 | Momentum (Well-Worn),4.7205200000000005,
MP9 | Wild Lily (Factory New),328.46576000000005,
StatTrak™ P2000 | Fire Elemental (Minimal Wear),27.23476,
★ Bloodhound Gloves | Snakebite (Well-Worn),85.1368,
PP-Bizon | Carbon Fiber (Minimal Wear),2.81428,
★ Stiletto Knife | Stained (Factory New),106.76232,
★ StatTrak™ Falchion Knife | Crimson Web (Minimal Wear),174.11184,
StatTrak™ CZ75-Auto | Crimson Web (Factory New),50.31572,
★ StatTrak™ Ursus Knife | Damascus Steel (Field-Tested),79.36655999999999,
★ Classic Knife | Urban Masked (Well-Worn),70.81424,
G3SG1 | Arctic Camo (Minimal Wear),4.68832,
P250 | Red Rock (Factory New),3.4132,
★ Stiletto Knife | Case Hardened (Battle-Scarred),82.44488000000001,
★ Paracord Knife | Night Stripe (Battle-Scarred),83.73288000000001,
Souvenir FAMAS | Styx (Minimal Wear),14.49,
P2000 | Woodsman (Field-Tested),1.449,
StatTrak™ Five-SeveN | Nightshade (Factory New),1.90624,
Tec-9 | Remote Control (Well-Worn),1.18496,
★ StatTrak™ Navaja Knife | Crimson Web (Minimal Wear),85.77436,
StatTrak™ SCAR-20 | Crimson Web (Minimal Wear),1.79032,
★ StatTrak™ Huntsman Knife | Scorched (Field-Tested),64.63184,
Souvenir Negev | Nuclear Waste (Factory New),1.7581200000000001,
★ Skeleton Knife | Forest DDPAT (Well-Worn),191.08768000000003,
★ StatTrak™ Stiletto Knife | Damascus Steel (Factory New),114.62556000000001,
MAC-10 | Copper Borre (Battle-Scarred),9.89184,
StatTrak™ MAG-7 | Praetorian (Well-Worn),1.2558,
★ StatTrak™ Falchion Knife | Boreal Forest (Battle-Scarred),48.634879999999995,
★ Nomad Knife | Scorched (Battle-Scarred),58.088800000000006,
StatTrak™ MAC-10 | Heat (Well-Worn),1.5778,
Souvenir Nova | Walnut (Factory New),3.23932,
★ StatTrak™ Bowie Knife | Scorched (Field-Tested),59.08056,
StatTrak™ M4A1-S | Guardian (Battle-Scarred),14.07784,
★ Classic Knife | Night Stripe (Minimal Wear),86.83052,
StatTrak™ XM1014 | Black Tie (Factory New),5.75736,
★ StatTrak™ Nomad Knife | Scorched (Field-Tested),64.41288,
★ StatTrak™ Shadow Daggers | Boreal Forest (Field-Tested),49.105000000000004,
★ StatTrak™ Talon Knife | Stained (Well-Worn),145.21556,
★ StatTrak™ Flip Knife | Damascus Steel (Minimal Wear),85.32356000000001,
StatTrak™ UMP-45 | Momentum (Battle-Scarred),4.61104,
MAC-10 | Malachite (Factory New),1.5069599999999999,
StatTrak™ Negev | Loudmouth (Minimal Wear),10.34264,
StatTrak™ AUG | Bengal Tiger (Well-Worn),5.499759999999999,
★ StatTrak™ Survival Knife | Scorched (Minimal Wear),85.58116,
StatTrak™ SSG 08 | Bloodshot (Well-Worn),7.8568,
Galil AR | Aqua Terrace (Factory New),22.86844,
StatTrak™ XM1014 | Scumbria (Factory New),1.24292,
M249 | Contrast Spray (Factory New),0.8565200000000001,
★ Paracord Knife | Urban Masked (Battle-Scarred),74.07288,
★ Survival Knife | Urban Masked (Battle-Scarred),63.96208,
★ StatTrak™ Survival Knife | Forest DDPAT (Battle-Scarred),54.89456,
StatTrak™ P250 | Cartel (Minimal Wear),11.495400000000002,
SSG 08 | Hand Brake (Battle-Scarred),0.483,
★ Falchion Knife | Damascus Steel (Minimal Wear),79.70788,
SSG 08 | Death's Head (Field-Tested),1.8096400000000001,
SG 553 | Tornado (Factory New),8.26896,
StatTrak™ M249 | Aztec (Well-Worn),0.50232,
Galil AR | Shattered (Minimal Wear),1.53916,
Souvenir Dual Berettas | Contractor (Minimal Wear),1.7066,
Desert Eagle | Hand Cannon (Field-Tested),102.396,
★ StatTrak™ Navaja Knife | Tiger Tooth (Minimal Wear),88.40188,
★ StatTrak™ Classic Knife | Night Stripe (Minimal Wear),101.6554,
★ StatTrak™ Ursus Knife | Forest DDPAT (Field-Tested),68.81784,
★ StatTrak™ Ursus Knife | Case Hardened (Field-Tested),113.04776,
★ Bowie Knife | Ultraviolet (Well-Worn),78.23956,
★ StatTrak™ Talon Knife | Scorched (Battle-Scarred),93.92096000000001,
★ StatTrak™ Gut Knife | Ultraviolet (Minimal Wear),72.11512,
★ StatTrak™ Ursus Knife | Ultraviolet (Well-Worn),88.11207999999999,
★ StatTrak™ Navaja Knife | Blue Steel (Well-Worn),49.89712,
★ StatTrak™ Bowie Knife | Crimson Web (Field-Tested),134.4994,
★ StatTrak™ Falchion Knife | Crimson Web (Battle-Scarred),56.981120000000004,
★ StatTrak™ Navaja Knife | Crimson Web (Battle-Scarred),58.72636,
Galil AR | Winter Forest (Field-Tested),1.34596,
★ StatTrak™ Flip Knife | Urban Masked (Minimal Wear),73.42244000000001,
P90 | Fallout Warning (Minimal Wear),4.07652,
Dual Berettas | Demolition (Field-Tested),1.8676,
★ StatTrak™ Gut Knife | Bright Water (Factory New),75.2192,
M4A1-S | Chantico's Fire (Factory New),48.222719999999995,
Desert Eagle | Golden Koi (Minimal Wear),20.3826,
Souvenir P250 | Gunsmoke (Factory New),12.390559999999999,
AUG | Daedalus (Minimal Wear),0.5152,
MAG-7 | Seabird (Well-Worn),0.15456,
USP-S | Guardian (Minimal Wear),1.44256,
UMP-45 | Caramel (Factory New),15.436679999999999,
Souvenir USP-S | Road Rash (Battle-Scarred),12.036360000000002,
★ StatTrak™ Paracord Knife | Safari Mesh (Field-Tested),71.9992,
Souvenir P250 | Nuclear Threat (Minimal Wear),57.496320000000004,
Five-SeveN | Contractor (Battle-Scarred),0.21896000000000002,
AUG | Copperhead (Minimal Wear),29.063720000000004,
StatTrak™ Negev | Power Loader (Minimal Wear),7.831040000000001,
StatTrak™ P2000 | Ocean Foam (Factory New),228.59423999999999,
MP7 | Groundwater (Factory New),2.88512,
P2000 | Fire Elemental (Well-Worn),5.74448,
★ StatTrak™ Shadow Daggers | Urban Masked (Well-Worn),41.62816,
Souvenir Dual Berettas | Anodized Navy (Minimal Wear),2.16384,
Dual Berettas | Duelist (Battle-Scarred),8.78416,
StatTrak™ XM1014 | Tranquility (Minimal Wear),14.63168,
★ StatTrak™ Paracord Knife | Stained (Well-Worn),101.68115999999999,
Souvenir MAC-10 | Indigo (Factory New),8.075759999999999,
Souvenir SG 553 | Waves Perforated (Minimal Wear),3.92196,
Souvenir XM1014 | Bone Machine (Factory New),12.055679999999999,
StatTrak™ Negev | Power Loader (Factory New),18.10284,
MAG-7 | Memento (Factory New),1.9448800000000002,
Souvenir MAG-7 | Core Breach (Battle-Scarred),1.37172,
Souvenir USP-S | Check Engine (Well-Worn),6.91012,
★ Bayonet | Forest DDPAT (Minimal Wear),110.03384000000001,
★ Shadow Daggers | Blue Steel (Factory New),64.31628,
★ StatTrak™ Gut Knife | Stained (Field-Tested),56.02156,
Souvenir SG 553 | Integrale (Well-Worn),70.32480000000001,
FAMAS | Mecha Industries (Battle-Scarred),1.93844,
★ StatTrak™ Bowie Knife | Case Hardened (Field-Tested),111.87568,
★ StatTrak™ Survival Knife | Urban Masked (Field-Tested),73.1906,
Souvenir Desert Eagle | Hand Cannon (Battle-Scarred),83.81016,
StatTrak™ CZ75-Auto | Twist (Factory New),1.68084,
Souvenir Glock-18 | Nuclear Garden (Factory New),93.37356000000001,
★ Nomad Knife | Urban Masked (Minimal Wear),72.11512,
★ StatTrak™ Gut Knife | Crimson Web (Field-Tested),68.98528,
Souvenir AUG | Random Access (Factory New),23.23552,
★ Survival Knife | Scorched (Minimal Wear),71.07828,
Souvenir M4A1-S | Control Panel (Battle-Scarred),39.870039999999996,
★ StatTrak™ Navaja Knife | Stained (Battle-Scarred),45.98804,
Souvenir MAC-10 | Nuclear Garden (Factory New),15.04384,
StatTrak™ FAMAS | Roll Cage (Factory New),59.3768,
StatTrak™ Nova | Rising Skull (Factory New),5.33232,
★ StatTrak™ Stiletto Knife | Case Hardened (Battle-Scarred),82.68315999999999,
★ StatTrak™ Shadow Daggers | Damascus Steel (Factory New),90.90060000000001,
★ Huntsman Knife | Boreal Forest (Minimal Wear),71.81244000000001,
Nova | Hyper Beast (Battle-Scarred),3.16204,
★ StatTrak™ Gut Knife | Damascus Steel (Field-Tested),62.9832,
★ StatTrak™ Ursus Knife | Boreal Forest (Battle-Scarred),59.718120000000006,
★ Nomad Knife | Safari Mesh (Well-Worn),55.15860000000001,
★ Nomad Knife | Safari Mesh (Battle-Scarred),55.21656,
★ StatTrak™ Bowie Knife | Damascus Steel (Field-Tested),100.5284,
StatTrak™ M4A1-S | Basilisk (Well-Worn),4.7978000000000005,
★ StatTrak™ Bayonet | Scorched (Minimal Wear),102.17704,
Souvenir AUG | Contractor (Well-Worn),1.59068,
Souvenir M4A4 | Urban DDPAT (Minimal Wear),8.25608,
StatTrak™ MP7 | Powercore (Well-Worn),0.8565200000000001,
Souvenir P90 | Fallout Warning (Well-Worn),1.35884,
StatTrak™ PP-Bizon | Blue Streak (Minimal Wear),2.3506,
★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested),68.67616,
★ Bayonet | Forest DDPAT (Well-Worn),86.6824,
Souvenir PP-Bizon | Sand Dashed (Field-Tested),0.7534799999999999,
StatTrak™ SSG 08 | Bloodshot (Minimal Wear),74.62028000000001,
★ StatTrak™ Falchion Knife | Safari Mesh (Field-Tested),52.898160000000004,
MP9 | Setting Sun (Battle-Scarred),0.9338,
Sawed-Off | Rust Coat (Minimal Wear),3.0396799999999997,
MP9 | Pandora's Box (Field-Tested),15.59124,
Nova | Blaze Orange (Minimal Wear),5.19064,
★ Huntsman Knife | Safari Mesh (Well-Worn),62.487320000000004,
Souvenir MAC-10 | Urban DDPAT (Factory New),1.8676,
★ Paracord Knife | Safari Mesh (Well-Worn),66.7506,
★ StatTrak™ Ursus Knife | Safari Mesh (Battle-Scarred),59.718120000000006,
P2000 | Silver (Minimal Wear),3.20712,
StatTrak™ G3SG1 | Demeter (Field-Tested),2.20248,
StatTrak™ Sawed-Off | Yorick (Factory New),1.46188,
Souvenir Tec-9 | Toxic (Well-Worn),3.5355600000000003,
MP7 | Ocean Foam (Minimal Wear),1.61,
Souvenir MP5-SD | Co-Processor (Battle-Scarred),2.00284,
SSG 08 | Death's Head (Well-Worn),1.66152,
SG 553 | Traveler (Well-Worn),1.42968,
★ Falchion Knife | Forest DDPAT (Minimal Wear),54.26344,
SG 553 | Traveler (Factory New),3.8318000000000003,
Souvenir SCAR-20 | Contractor (Minimal Wear),0.8694000000000001,
★ StatTrak™ Navaja Knife | Stained (Field-Tested),48.51896000000001,
StatTrak™ PP-Bizon | Blue Streak (Factory New),10.97376,
Souvenir Galil AR | Sage Spray (Minimal Wear),2.64684,
Five-SeveN | Jungle (Field-Tested),0.40572,
StatTrak™ M249 | Nebula Crusader (Minimal Wear),3.0139199999999997,
StatTrak™ Sawed-Off | Wasteland Princess (Well-Worn),3.2264399999999998,
★ StatTrak™ Navaja Knife | Forest DDPAT (Minimal Wear),45.26032,
StatTrak™ SG 553 | Ultraviolet (Battle-Scarred),2.9302,
Souvenir CZ75-Auto | Chalice (Minimal Wear),36.4182,
★ StatTrak™ Stiletto Knife | Safari Mesh (Minimal Wear),61.2444,
P90 | Leather (Battle-Scarred),1.53916,
★ Driver Gloves | Diamondback (Well-Worn),80.78336,
XM1014 | Heaven Guard (Minimal Wear),1.31376,
★ Gut Knife | Boreal Forest (Minimal Wear),53.348960000000005,
StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),1.8611600000000001,
Souvenir MP9 | Setting Sun (Battle-Scarred),1.9448800000000002,
StatTrak™ AUG | Momentum (Factory New),54.3214,
Galil AR | Aqua Terrace (Minimal Wear),18.92716,
Souvenir Tec-9 | Brass (Field-Tested),2.79496,
Souvenir XM1014 | Fallout Warning (Minimal Wear),3.38744,
★ StatTrak™ Stiletto Knife | Safari Mesh (Battle-Scarred),56.2856,
StatTrak™ XM1014 | Black Tie (Battle-Scarred),0.7405999999999999,
StatTrak™ M4A4 | Zirka (Factory New),49.201600000000006,
StatTrak™ SSG 08 | Blood in the Water (Field-Tested),53.84484,
StatTrak™ P90 | Blind Spot (Well-Worn),2.415,
Souvenir Tec-9 | Army Mesh (Minimal Wear),1.13988,
StatTrak™ XM1014 | Quicksilver (Well-Worn),0.24472000000000002,
Souvenir M4A1-S | VariCamo (Field-Tested),4.52088,
★ StatTrak™ Navaja Knife | Ultraviolet (Field-Tested),55.50636,
★ Bowie Knife | Scorched (Minimal Wear),65.32736,
CZ75-Auto | Nitro (Battle-Scarred),1.8354000000000001,
Souvenir FAMAS | Styx (Battle-Scarred),4.59816,
MAC-10 | Tatter (Factory New),1.81608,
Souvenir MP9 | Dark Age (Field-Tested),4.7978000000000005,
StatTrak™ Galil AR | Sugar Rush (Factory New),59.55068,
Souvenir AUG | Colony (Factory New),3.4132,
StatTrak™ FAMAS | Neural Net (Battle-Scarred),1.07548,
Souvenir Five-SeveN | Contractor (Factory New),2.9881599999999997,
Sealed Graffiti | Rekt,0.0,
MAC-10 | Tornado (Minimal Wear),0.9016,
MAG-7 | Bulldozer (Factory New),34.86616,
P2000 | Red FragCam (Battle-Scarred),0.27692,
PP-Bizon | Modern Hunter (Field-Tested),2.19604,
M249 | Jungle DDPAT (Factory New),1.9706400000000002,
PP-Bizon | Antique (Battle-Scarred),1.11412,
MAG-7 | Hazard (Minimal Wear),3.8318000000000003,
M249 | Aztec (Minimal Wear),0.483,
G3SG1 | Demeter (Factory New),4.99744,
Tec-9 | Remote Control (Battle-Scarred),1.2944399999999998,
StatTrak™ AUG | Stymphalian (Well-Worn),2.576,
★ Falchion Knife | Safari Mesh (Well-Worn),48.02952,
UMP-45 | Bone Pile (Minimal Wear),1.52628,
StatTrak™ P90 | Trigon (Minimal Wear),10.941559999999999,
Tec-9 | Bamboo Forest (Battle-Scarred),0.30268,
AWP | Electric Hive (Well-Worn),14.25172,
G3SG1 | Chronos (Factory New),79.89464000000001,
Tec-9 | Terrace (Battle-Scarred),16.21592,
StatTrak™ P2000 | Woodsman (Battle-Scarred),1.97708,
StatTrak™ M249 | Nebula Crusader (Factory New),8.945160000000001,
Sawed-Off | First Class (Factory New),10.34908,
Souvenir G3SG1 | Desert Storm (Factory New),2.49872,
StatTrak™ P90 | Nostalgia (Battle-Scarred),4.40496,
StatTrak™ FAMAS | Mecha Industries (Well-Worn),3.32948,
P250 | Mehndi (Battle-Scarred),4.7978000000000005,
StatTrak™ P90 | Blind Spot (Minimal Wear),4.27616,
M249 | Impact Drill (Field-Tested),0.20608,
StatTrak™ Galil AR | Shattered (Minimal Wear),3.16204,
UMP-45 | Fallout Warning (Factory New),19.71284,
StatTrak™ Galil AR | Shattered (Factory New),42.3752,
Sawed-Off | Rust Coat (Well-Worn),2.3506,
Souvenir G3SG1 | Safari Mesh (Factory New),1.61,
★ Navaja Knife | Damascus Steel (Well-Worn),47.926480000000005,
StatTrak™ XM1014 | Heaven Guard (Minimal Wear),3.9090800000000003,
★ StatTrak™ Navaja Knife | Boreal Forest (Battle-Scarred),39.26468,
Souvenir Tec-9 | Groundwater (Field-Tested),1.36528,
StatTrak™ Sawed-Off | Highwayman (Minimal Wear),1.7838800000000001,
★ StatTrak™ Navaja Knife | Rust Coat (Battle-Scarred),51.04988,
Nova | Tempest (Minimal Wear),1.7130400000000001,
MAC-10 | Aloha (Minimal Wear),0.6118,
Souvenir Glock-18 | Reactor (Factory New),57.73460000000001,
StatTrak™ CZ75-Auto | Yellow Jacket (Battle-Scarred),3.8060400000000003,
StatTrak™ G3SG1 | Demeter (Minimal Wear),3.36168,
